Date/Time,Depth water [m],Sal,Temp [°C],pH,O2 [µmol/l],Chl a [µg/l],[PO4]3- [µmol/l],Si(OH)4 [µmol/l],[NH4]+ [µmol/l],[NO2]- [µmol/l],[NO3]- [µmol/l],DON [µmol/l],DOP [µmol/l],SPM [mg/l]
2009-11-30T08:10,1,28.785,7.853,8.11,,4.21,0.66,18.71,11.10,1.31,17.74,15.61,0.24,25.14
2009-12-03T08:05,1,28.479,5.082,8.08,,5.48,0.68,21.17,12.43,1.46,20.99,14.95,0.28,24.69
2009-12-07T08:30,1,29.337,6.531,8.13,,4.86,0.84,21.06,8.70,2.06,20.17,14.46,0.20,36.70
2009-12-10T08:28,1,29.567,6.811,8.11,,3.01,0.92,20.94,8.14,2.30,20.46,13.14,0.18,25.11
2010-03-01T08:20,1,28.535,-0.31,8.11,,8.14,0.73,34.20,11.67,1.75,33.28,13.73,0.14,22.51
2010-03-04T08:20,1,28.289,0.25,8.12,,9.75,0.72,32.52,10.83,1.66,34.68,11.76,0.03,21.14
2010-03-08T08:30,1,28.056,-0.12,8.19,,13.26,0.59,29.16,8.91,1.57,36.40,12.47,0.16,16.42
2010-03-11T08:12,1,27.003,0.23,8.22,,20.47,0.34,28.82,6.35,1.58,41.01,14.15,0.11,16.40
2010-03-15T08:05,1,26.680,1.92,8.35,,70.24,0.03,2.91,0.89,1.59,31.05,13.50,0.14,45.58
2010-03-18T08:05,1,27.277,2.20,8.42,,80.58,0.03,0.21,0.77,1.31,26.01,13.12,0.17,33.27
2010-03-22T08:35,1,27.244,3.55,8.59,,71.59,0.01,0.10,0.80,1.04,19.54,12.40,0.23,21.60
2010-03-25T08:30,1,28.036,4.06,8.59,,36.06,0.01,0.28,0.88,0.95,17.82,12.41,0.12,21.40
2010-03-30T08:05,1,27.200,5.91,8.46,,23.82,0.00,0.12,1.02,0.76,14.21,12.84,0.19,24.44
2010-04-06T08:30,1,28.814,5.91,8.48,,28.54,0.01,0.06,0.89,0.77,17.33,11.44,0.17,10.00
2010-04-08T08:30,1,28.033,7.01,8.49,,15.58,0.01,0.10,1.28,0.56,13.42,12.51,0.22,5.32
2010-04-12T08:15,1,27.677,8.89,8.47,,17.52,0.01,0.14,1.41,0.24,4.54,16.22,0.37,13.85
2010-04-29T08:25,1,28.234,10.70,8.40,,7.95,0.00,0.78,0.91,0.13,3.14,14.53,0.26,22.06
2010-05-03T13:35,1,28.274,9.30,8.25,,8.60,0.03,0.94,1.19,0.04,0.93,15.65,0.37,6.08
2010-05-05T08:27,1,28.348,10.20,8.37,,10.93,0.02,0.21,1.31,0.12,3.42,15.46,0.31,7.97
2010-05-10T08:20,1,28.082,9.63,8.28,,6.51,0.01,0.17,0.93,0.04,0.33,16.41,0.37,6.25
2010-05-12T08:10,1,27.865,10.38,8.28,,7.89,0.02,0.28,1.15,0.03,0.26,15.55,0.35,9.42
2010-05-17T08:25,1,29.060,10.11,8.37,,14.33,0.01,0.15,0.85,0.06,0.59,13.37,0.28,10.73
2010-05-20T08:31,1,29.152,10.86,8.24,,15.07,0.01,0.10,0.83,0.01,-0.01,13.54,0.23,9.00
2010-05-25T08:15,1,29.112,12.11,8.26,,6.68,0.04,0.38,0.83,0.01,0.02,14.52,0.26,14.12
2010-05-27T08:20,1,29.078,12.31,8.21,,5.08,0.05,0.60,0.82,0.02,0.07,16.01,0.38,9.36
2010-05-31T08:45,1,30.028,12.94,8.19,,3.72,0.06,0.38,1.13,0.01,0.16,13.06,0.25,5.27
2010-06-03T09:00,1,29.845,14.50,8.17,,3.14,0.07,0.57,0.94,0.01,0.01,13.29,0.29,2.32
2010-06-07T08:30,1,30.412,15.46,8.18,,2.57,0.05,0.92,0.91,0.02,0.18,12.43,0.31,2.36
2010-06-10T08:15,1,29.660,17.16,8.10,,4.46,0.16,0.00,2.83,0.02,0.14,13.67,0.38,9.42
2010-06-14T08:10,1,30.316,15.29,8.15,,8.49,0.09,1.24,1.14,0.02,0.22,28.15,0.43,9.77
2010-06-17T08:20,1,30.681,15.23,8.18,,2.57,0.08,0.71,0.85,0.01,0.06,12.69,0.30,3.41
2010-06-21T08:35,1,30.928,14.50,8.07,,3.70,0.10,0.86,0.82,0.01,0.04,16.29,0.35,6.03
2010-06-24T08:15,1,30.531,16.81,8.14,,3.25,0.11,0.72,1.02,0.01,0.12,14.46,0.37,6.26
2010-06-28T08:08,1,31.071,17.80,8.05,,2.51,0.12,0.78,0.93,0.02,0.10,15.16,0.36,3.70
2010-07-01T08:25,1,31.292,18.63,8.14,,2.41,0.15,0.98,0.48,0.01,0.05,13.52,0.32,3.01
2010-07-08T08:45,1,31.542,19.90,8.13,,2.86,0.19,0.97,0.66,0.01,0.09,15.97,0.26,4.24
2010-07-12T08:10,1,31.296,21.67,8.10,,5.14,0.42,2.67,1.94,0.05,0.46,15.16,0.38,18.94
2010-07-15T08:20,1,31.320,21.34,8.01,,13.92,0.29,3.74,0.72,0.07,0.30,14.74,0.32,26.26
2010-07-19T08:25,1,31.666,19.96,8.12,,4.28,0.12,1.10,1.10,0.03,0.03,11.79,0.29,4.98
2010-07-22T08:10,1,31.515,21.05,8.10,,5.50,0.23,0.66,1.08,0.05,0.19,17.25,0.30,4.11
2010-07-26T08:10,1,31.506,20.29,8.10,,3.99,0.30,1.26,0.95,0.03,0.14,13.31,0.30,4.50
2010-07-29T08:20,1,31.546,19.23,8.10,,4.87,0.31,1.65,0.63,0.02,0.22,18.80,0.28,4.36
2010-08-02T08:25,1,31.649,18.88,8.12,,4.74,0.35,2.43,0.47,0.01,0.01,13.27,0.32,1.07
2010-08-05T08:42,1,31.711,19.15,8.17,,2.47,0.24,2.49,0.47,0.01,0.01,12.92,0.35,0.20
2010-08-09T08:40,1,31.487,19.70,8.16,,3.47,0.33,2.95,0.53,0.02,0.02,14.75,0.35,4.55
2010-08-11T07:40,1,31.503,19.57,8.14,,3.42,0.31,3.22,0.49,0.01,0.00,15.95,0.30,4.40
2010-08-16T08:30,1,31.373,19.90,8.13,,4.11,0.36,1.88,0.47,0.01,0.11,13.18,0.29,2.35
2010-08-19T08:30,1,31.222,18.99,8.13,,4.99,0.40,2.52,1.29,0.04,0.27,15.19,0.31,5.18
2010-08-23T08:10,1,30.968,18.86,8.14,,5.87,0.39,1.39,0.64,0.04,0.23,17.26,0.39,4.86
2010-08-26T08:08,1,30.648,16.95,8.16,,12.31,0.46,3.45,1.21,0.13,0.79,13.24,0.33,29.08
2010-08-30T08:30,1,30.488,16.26,8.17,,9.40,0.44,2.04,0.92,0.13,0.90,14.22,0.29,12.58
2010-09-02T08:30,1,30.511,16.05,8.19,,7.88,0.34,0.50,1.10,0.03,0.08,13.13,0.34,9.19
2010-09-06T08:15,1,30.459,16.05,8.23,,4.22,0.27,0.79,0.65,0.03,0.06,15.59,0.35,7.66
2010-09-09T08:10,1,30.444,15.09,8.18,,7.97,0.27,1.03,0.93,0.03,0.25,14.47,0.31,19.12
2010-09-13T08:30,1,30.644,15.64,8.16,,3.86,0.36,1.60,1.59,0.09,0.61,11.81,0.23,3.13
2010-09-16T08:30,1,30.673,15.20,8.20,,6.61,0.33,2.80,0.65,0.03,0.13,13.26,0.27,10.30
2010-09-20T08:10,1,30.016,13.49,8.04,,5.83,0.40,2.73,1.90,0.19,1.39,14.00,0.25,13.10
2010-09-23T08:15,1,29.752,13.82,8.06,,7.21,0.44,4.99,2.70,0.31,2.96,13.32,0.24,18.80
2010-09-27T08:50,1,29.448,13.87,8.08,,4.91,0.46,5.83,3.04,0.34,4.64,13.96,0.23,10.16
2010-09-29T08:16,1,29.551,12.14,8.11,,4.17,0.44,4.73,3.35,0.44,4.29,14.07,0.22,12.04
2010-10-04T08:33,1,29.809,12.47,8.18,,7.65,0.24,2.75,1.86,0.23,2.83,14.18,0.26,9.64
2010-10-06T08:20,1,28.903,12.84,8.08,,7.12,0.29,5.49,6.32,0.53,6.72,16.96,0.26,17.36
2010-10-11T08:25,1,29.446,12.70,8.20,,7.39,0.22,3.02,2.31,0.31,3.79,14.91,0.26,6.20
2010-10-14T08:15,1,29.783,12.42,8.29,,12.52,0.07,1.41,0.37,0.04,0.61,14.44,0.27,2.99
2010-10-18T08:10,1,29.193,10.67,8.25,,12.64,0.16,2.96,2.51,0.29,3.28,14.77,0.30,13.37
2010-10-20T08:06,1,29.041,9.71,8.24,,11.22,0.17,2.49,3.28,0.31,3.41,14.57,0.34,10.77
2010-10-25T08:30,1,28.669,8.63,8.21,,6.46,0.29,5.88,4.09,0.30,4.82,14.34,0.25,13.71
2010-10-28T08:30,1,28.600,8.60,8.15,,4.99,0.32,6.75,4.71,0.31,5.71,15.75,0.27,11.55
2010-11-01T08:20,1,28.856,9.34,8.14,,4.13,0.47,10.45,6.64,0.46,10.13,15.03,0.22,5.26
2010-11-04T08:30,1,28.085,9.37,8.14,,5.56,0.28,15.44,8.24,0.65,14.26,14.65,0.50,12.03
2010-11-08T08:10,1,27.695,8.19,8.12,,4.72,0.52,14.41,9.24,0.74,14.81,15.64,0.18,8.47
2010-11-11T08:20,1,28.281,7.47,8.17,,4.23,0.59,15.11,8.50,0.94,15.87,13.67,0.19,0.39
2010-11-15T08:27,1,28.548,7.77,8.16,,4.20,0.78,15.96,9.37,1.19,17.87,13.01,0.05,4.11
2010-11-18T08:10,1,26.927,6.35,8.14,,4.87,0.62,24.29,10.36,1.28,22.42,15.14,0.20,19.62
2010-11-22T08:15,1,26.669,5.10,8.13,,4.94,0.54,23.59,12.15,1.40,22.67,15.44,0.16,20.83
2010-11-25T08:00,1,26.889,3.99,8.17,,3.99,0.63,24.13,10.95,1.36,23.91,14.19,0.12,10.97
2010-11-29T08:40,1,27.192,2.18,8.25,,4.47,0.56,22.96,10.20,1.26,23.45,13.67,0.17,14.10
2010-12-19T15:00,1,27.240,-1.30,8.22,,4.38,0.55,28.70,10.98,1.24,26.66,13.96,0.21,9.94
2011-01-17T08:30,1,27.602,0.90,8.07,,4.43,0.59,31.58,12.00,1.72,27.17,15.64,0.23,19.75
2011-01-20T08:20,1,26.921,1.00,8.10,,5.03,0.53,34.05,14.98,1.79,49.52,-5.02,0.31,17.06
2011-01-24T08:24,1,27.018,0.70,8.12,,3.97,0.60,34.36,13.89,1.75,31.42,13.02,0.26,11.07
2011-01-27T08:30,1,26.464,0.10,8.12,,4.50,0.69,34.29,13.75,1.72,32.95,12.02,0.17,9.83
2011-01-31T08:15,1,25.803,-0.70,8.13,,5.67,0.59,38.93,15.02,1.89,35.19,18.25,0.54,7.85
2011-02-03T08:15,1,26.490,1.10,8.04,,8.09,0.55,33.23,12.36,1.82,33.35,12.77,0.16,21.99
2011-02-07T08:20,1,26.357,3.30,8.14,,7.85,0.67,36.55,12.52,1.82,38.67,15.16,0.23,31.20
2011-02-10T08:25,1,26.067,3.00,8.05,,6.12,0.68,38.03,12.86,1.95,41.65,12.97,0.15,19.52
2011-02-17T08:10,1,25.749,0.50,8.14,,8.19,0.55,39.81,13.58,2.10,36.63,21.01,0.13,64.80
2011-02-21T08:15,1,25.780,-0.30,8.13,,7.55,0.62,42.23,12.81,1.93,50.28,14.39,0.20,40.42
2011-03-08T08:00,1,25.960,1.17,8.13,,8.88,0.54,40.78,10.84,1.87,50.36,17.78,0.17,25.48
2011-03-10T08:25,1,26.767,1.10,8.15,,9.78,0.54,34.85,9.59,1.74,50.32,11.94,0.12,35.95
2011-03-24T08:25,1,26.995,5.01,8.19,,14.02,0.22,22.24,2.78,1.78,47.33,8.83,0.17,15.80
2011-03-28T08:30,1,27.144,4.54,8.28,,28.33,0.03,10.74,0.33,1.50,43.50,11.72,0.19,27.96
2011-03-31T08:05,1,26.596,5.73,8.30,,24.18,0.05,1.52,1.15,1.39,34.61,13.13,0.16,18.96
2011-04-04T08:11,1,26.767,6.66,8.38,,22.45,0.02,2.91,1.35,1.16,34.56,13.73,0.18,18.49
2011-04-07T08:25,1,27.184,7.09,8.35,,13.95,0.01,1.30,0.65,0.98,32.39,14.23,0.22,11.99
2011-04-11T08:25,1,27.022,7.95,8.32,,11.57,0.01,0.83,0.45,0.70,27.80,17.17,0.29,10.07
2011-04-13T08:25,1,26.718,8.45,8.33,,21.77,0.01,0.88,0.49,0.52,20.77,16.27,0.28,36.15
2011-04-18T08:05,1,27.148,9.96,8.36,,15.27,0.01,1.25,0.65,0.43,16.54,17.92,0.21,18.69
2011-04-20T08:05,1,27.340,10.17,8.37,,9.68,0.02,0.90,0.73,0.42,15.45,18.48,0.21,11.16
2011-04-28T08:10,1,27.712,12.60,8.37,,12.27,0.02,2.44,0.94,0.31,10.06,19.97,0.33,13.40
2011-05-02T08:05,1,27.554,11.99,8.32,,17.87,0.03,1.51,0.36,0.06,0.96,17.97,0.33,22.43
2011-05-05T08:10,1,28.403,11.29,8.42,,11.36,0.01,0.38,0.51,0.21,2.64,17.82,0.26,6.60
2011-05-09T08:20,1,28.859,12.44,8.40,,17.24,0.01,0.09,0.37,0.19,1.39,18.18,0.29,14.41
2011-05-12T08:30,1,29.297,13.13,8.45,,13.39,0.00,0.11,0.37,0.21,1.88,17.24,0.36,6.07
2011-05-16T08:10,1,29.025,13.24,8.36,,8.87,0.00,0.46,0.71,0.04,0.14,16.44,0.40,9.54
2011-05-19T08:08,1,29.494,13.21,8.34,,10.21,0.00,0.72,1.10,0.14,1.59,14.42,0.31,8.61
2011-05-23T08:25,1,29.684,14.00,8.25,,3.49,0.00,0.52,1.15,0.17,2.94,14.62,0.31,1.48
2011-05-26T08:35,1,29.448,13.85,8.29,,7.56,0.02,1.24,0.99,0.14,1.79,16.55,0.45,11.00
2011-05-30T08:07,1,29.499,13.10,8.22,,9.86,0.06,1.11,1.75,0.19,2.36,15.67,0.33,13.77
2011-06-01T07:35,1,29.552,13.49,8.23,,6.76,0.03,2.09,2.06,0.20,3.57,16.04,0.39,9.55
2011-06-15T08:10,1,29.784,17.03,8.23,,5.73,0.07,1.25,1.23,0.09,1.86,18.78,0.42,4.08
2011-06-20T08:25,1,29.876,16.56,8.25,,5.75,0.04,2.86,1.29,0.16,3.57,17.20,0.30,2.47
2011-06-23T08:30,1,29.991,16.65,8.34,,15.87,0.00,0.79,0.74,0.12,2.09,17.33,0.24,2.02
2011-06-27T08:12,1,29.746,16.96,8.36,,6.96,0.00,0.44,0.64,0.01,0.05,17.13,0.28,1.61
2011-06-30T08:10,1,29.909,18.13,8.35,,5.17,0.04,0.93,0.77,0.03,0.16,19.83,0.34,1.34
2011-07-04T08:22,1,29.958,16.41,8.22,,10.01,0.25,1.49,1.48,0.03,0.19,17.93,0.24,26.14
2011-07-11T08:40,1,29.945,17.72,8.15,,6.23,0.05,0.69,0.76,0.06,0.38,16.57,0.30,4.54
2011-07-14T08:15,1,29.800,16.92,8.25,,19.84,0.24,3.03,3.43,0.05,0.66,18.30,0.33,52.79
2011-07-18T08:30,1,29.871,17.28,8.26,,9.74,0.07,0.95,2.87,0.05,0.47,15.33,0.29,1.41
2011-07-21T08:27,1,29.784,17.57,8.30,,5.90,0.07,0.98,0.28,0.03,0.16,17.73,0.28,2.90
2011-07-25T08:20,1,29.685,16.79,8.31,,5.84,0.09,1.02,0.23,0.02,0.01,16.88,0.25,2.88
2011-07-28T08:09,1,29.755,18.32,8.31,,3.47,0.13,3.19,0.42,0.03,0.15,19.01,0.34,2.86
2011-08-01T08:14,1,29.330,17.91,8.21,,5.48,0.20,1.33,0.45,0.02,0.05,16.68,0.26,5.99
2011-08-04T07:10,1,29.780,17.91,8.24,,4.46,0.08,0.66,0.30,0.01,0.23,17.89,0.30,1.07
2011-08-08T08:20,1,29.979,17.88,8.25,,5.52,0.51,0.73,0.18,0.01,-0.01,15.66,-0.13,3.58
2011-08-11T07:20,1,29.378,16.27,8.22,,7.00,0.28,2.22,0.70,0.04,0.31,18.19,0.25,11.98
2011-08-15T08:30,1,29.285,16.67,8.19,,5.12,0.37,2.52,0.15,0.09,1.55,18.38,0.21,6.32
2011-08-18T08:30,1,29.340,17.08,8.20,,5.73,0.30,1.75,1.12,0.12,0.79,17.18,0.20,2.08
2011-08-22T08:20,1,29.300,17.37,8.11,,7.78,0.18,0.51,0.65,0.06,0.35,17.36,0.24,5.11
2011-08-25T08:14,1,28.459,17.66,8.14,,6.28,0.26,2.59,1.38,0.19,1.95,18.82,0.24,3.18
2011-08-29T08:11,1,28.890,17.12,8.18,,6.32,0.24,1.18,1.59,0.12,1.06,16.71,0.27,6.34
2011-08-31T08:25,1,27.993,15.97,8.13,,8.07,0.47,5.29,2.15,0.25,3.34,18.44,0.26,9.00
2011-09-05T08:35,1,29.013,16.71,8.15,,6.17,0.36,3.00,1.25,0.15,1.71,16.43,0.09,2.48
2011-09-08T08:30,1,27.436,15.61,8.13,,7.75,0.61,10.80,3.33,0.37,5.73,18.10,0.16,8.10
2011-09-12T08:10,1,27.985,16.42,8.13,,7.24,0.40,8.25,3.96,0.44,4.61,17.25,0.26,8.99
2011-09-15T08:28,1,28.156,15.23,8.00,,10.78,0.55,11.22,4.97,0.62,7.63,15.69,0.17,24.12
2011-09-22T08:45,1,29.053,14.79,7.99,,6.76,0.59,10.73,5.90,0.88,11.35,13.60,0.20,12.16
2011-09-26T08:10,1,27.763,14.80,7.91,,6.69,0.59,9.98,7.33,0.94,10.09,16.83,0.11,10.23
2011-09-29T07:40,1,27.607,15.22,8.03,,5.73,0.85,13.63,7.03,1.24,13.46,16.86,-0.06,6.26
2011-10-06T08:17,1,29.305,15.56,8.12,,15.51,0.44,6.47,2.82,1.00,13.94,12.61,0.31,12.83
2011-10-10T08:14,1,28.166,12.18,7.99,,10.33,0.71,9.11,7.94,1.36,14.66,17.34,0.19,28.96
2011-10-13T08:00,1,27.471,11.56,,,6.87,0.80,11.58,8.11,1.47,16.17,24.68,0.82,21.03
2011-10-17T08:30,1,27.794,10.94,7.96,,4.76,0.69,11.68,7.69,1.46,16.83,16.18,0.18,10.04
2011-10-20T07:52,1,27.740,10.16,8.05,,5.78,0.76,14.12,7.37,1.33,18.66,16.26,0.24,14.97
2011-10-27T08:12,1,26.857,8.37,8.13,,6.60,0.64,17.76,9.85,1.53,22.20,17.21,0.23,24.30
2011-10-31T08:22,1,27.996,9.79,8.17,,4.31,0.79,17.99,6.43,0.92,24.40,13.78,0.14,9.50
2011-11-03T08:20,1,28.295,9.99,8.17,,3.99,0.84,16.92,5.73,0.83,25.09,15.04,0.15,10.39
2011-11-07T08:15,1,27.645,9.75,8.14,,4.24,0.78,18.84,8.22,1.27,25.69,15.16,0.17,5.18
2011-11-10T08:12,1,26.867,8.83,8.07,,6.48,0.65,17.48,15.90,1.98,25.20,17.51,0.19,20.17
2011-11-14T08:10,1,27.592,6.74,8.13,,3.73,0.85,20.30,9.05,2.33,27.00,15.10,0.14,7.88
2011-11-17T08:28,1,28.094,6.55,7.95,,2.77,0.89,20.00,6.80,1.33,28.40,15.99,0.18,5.34
2011-11-21T08:28,1,28.668,6.88,8.04,,3.49,0.99,19.74,5.21,1.08,27.56,14.63,0.16,9.24
2011-11-24T08:14,1,27.712,5.93,8.02,,2.34,0.88,21.92,7.94,1.56,28.85,15.88,0.15,5.12
2011-11-28T08:25,1,28.885,7.48,8.08,,6.64,1.04,21.94,4.43,0.96,28.59,13.76,0.06,42.49
2011-12-05T08:35,1,29.059,6.29,8.11,,4.93,0.87,21.65,4.68,1.04,27.84,13.88,0.12,40.16
2011-12-08T08:30,1,28.682,5.11,8.13,,3.35,0.82,23.29,5.12,1.10,29.21,3.93,-0.13,12.14
2011-12-12T08:18,1,28.938,4.23,8.11,,9.94,0.70,23.97,5.37,0.99,27.84,12.78,0.08,84.72
2012-01-09T08:10,1,28.586,4.61,8.15,,3.38,0.76,30.90,5.89,0.53,33.57,3.04,-0.13,25.80
2012-01-12T07:10,1,29.219,5.10,8.14,,3.90,0.65,29.21,5.80,0.13,33.67,13.13,0.31,46.52
2012-01-16T08:15,1,28.007,4.20,8.20,,2.14,0.63,34.34,5.74,0.11,37.89,13.61,0.15,18.90
2012-01-19T08:17,1,29.303,4.45,8.18,,3.74,0.75,28.86,5.66,0.10,32.97,13.23,0.11,43.88
2012-01-23T08:10,1,28.112,3.57,8.15,,2.73,0.73,37.07,6.64,0.07,39.18,12.49,0.04,30.14
2012-01-26T08:10,1,27.007,1.82,8.18,,5.40,0.89,41.79,7.27,0.05,41.49,-5.64,-0.36,61.99
2012-01-30T08:30,1,27.905,1.06,8.18,,3.30,0.98,37.13,6.72,0.15,39.14,5.71,-0.24,31.25
2012-02-02T08:00,1,27.695,-0.27,8.07,,2.92,0.82,40.42,6.69,0.04,40.04,18.19,0.02,29.83
2012-02-20T08:10,1,27.746,-0.25,8.19,,5.18,0.66,43.93,9.71,0.05,42.34,16.04,0.04,35.99
2012-02-23T08:10,1,28.732,1.15,8.15,,3.51,0.80,35.41,7.89,0.03,38.36,13.75,-0.07,28.52
2012-02-27T08:25,1,27.504,2.51,8.19,,3.41,0.76,39.69,9.78,0.06,41.05,12.73,-0.03,15.41
2012-02-29T08:20,1,27.388,3.77,8.14,,3.24,0.72,40.50,8.90,0.06,41.85,14.34,-0.02,7.11
2012-03-06T08:05,1,27.053,3.87,8.18,,9.89,0.50,37.41,10.68,0.17,42.69,12.02,0.13,27.80
2012-03-08T08:07,1,27.413,3.49,8.18,,7.15,0.63,35.90,9.45,0.11,42.41,14.28,-0.05,25.81
2012-03-12T08:25,1,28.094,4.39,8.18,,6.31,0.71,32.62,8.67,0.10,42.43,14.92,-0.02,23.74
2012-03-15T08:22,1,28.084,4.96,8.18,,5.74,0.65,31.97,9.20,0.14,42.98,12.74,0.02,15.47
2012-03-19T08:10,1,27.695,5.33,8.18,,5.99,0.62,29.77,9.68,0.16,43.41,11.98,0.06,20.34
2012-03-22T08:15,1,27.470,6.47,8.17,,7.24,0.44,25.26,9.02,0.31,42.70,12.98,0.05,12.26
2012-03-26T08:25,1,27.642,6.87,8.23,,9.00,0.32,19.43,4.88,0.26,43.47,15.89,0.15,11.44
2012-03-29T08:30,1,27.788,7.17,8.32,,25.30,0.09,5.89,0.62,0.18,40.46,4.34,0.08,20.09
2012-04-10T08:30,1,28.618,6.51,8.47,,24.34,0.07,0.38,1.05,0.07,15.65,14.95,0.12,4.70
2012-04-12T08:35,1,29.167,6.84,8.42,,7.76,0.05,0.18,0.81,0.06,-0.06,27.68,0.06,4.84
2012-04-16T08:25,1,28.171,7.78,8.45,,10.77,0.06,0.27,0.77,0.05,11.64,14.89,0.14,6.68
2012-04-19T08:10,1,28.395,8.14,8.38,,18.59,0.08,0.57,0.96,0.07,-0.07,23.47,0.25,25.12
2012-04-23T08:15,1,28.973,8.89,8.44,,12.13,0.05,0.25,0.82,0.05,-0.05,22.16,0.36,36.54
2012-04-27T09:10,1,29.102,9.57,8.46,,14.23,0.03,0.24,0.93,0.03,9.38,7.36,0.12,3.55
2012-05-03T07:40,1,28.524,12.27,8.35,,10.89,0.04,0.22,0.77,0.04,0.32,13.99,0.23,5.54
2012-05-07T08:07,1,28.969,11.08,8.43,,9.55,0.03,0.26,0.82,0.04,0.97,15.89,0.24,2.54
2012-05-10T08:22,1,29.057,11.92,8.42,,4.90,0.04,0.32,0.82,0.02,0.90,14.67,0.26,3.25
2012-05-14T08:25,1,29.509,11.19,8.46,,11.00,0.04,0.27,0.70,0.02,0.34,15.67,0.26,14.45
2012-05-16T08:30,1,29.339,11.00,8.39,,1.72,0.05,0.64,0.53,0.03,0.27,15.11,0.23,3.42
2012-05-21T07:40,1,29.160,12.24,8.31,,-0.10,0.08,1.88,0.87,0.03,-0.03,-2.76,-0.08,3.05
2012-05-24T08:00,1,29.337,14.98,8.28,,4.86,0.05,1.47,0.58,0.01,1.24,17.36,0.32,0.00
2012-05-29T08:27,1,29.662,16.16,8.48,,6.70,0.07,1.87,0.82,0.01,0.08,16.95,0.39,4.29
2012-05-31T08:30,1,29.619,16.22,8.41,,3.71,0.07,1.77,0.47,0.02,0.88,20.62,0.29,3.41
2012-06-07T08:25,1,30.355,13.37,8.42,,1.96,0.03,1.10,0.45,0.01,0.24,19.43,0.49,10.19
2012-06-11T07:57,1,30.792,13.52,8.33,,1.52,0.01,1.21,0.30,0.01,0.20,15.29,0.27,2.61
2012-06-14T08:28,1,30.450,14.12,8.19,,0.79,0.08,1.93,0.69,0.02,0.67,17.51,0.35,1.34
2012-06-18T08:10,1,30.514,15.33,8.10,,3.13,0.14,2.73,0.83,0.04,0.69,20.49,0.42,6.34
2012-06-21T07:45,1,30.250,15.09,8.14,,2.07,0.09,1.95,0.53,0.02,0.37,16.92,0.37,2.92
2012-06-25T08:29,1,30.561,15.51,8.30,,1.21,0.04,1.63,0.55,0.01,0.89,16.95,0.29,1.31
2012-06-28T08:30,1,30.290,15.19,8.11,,1.71,0.11,1.44,1.36,0.04,1.10,16.84,0.33,1.51
2012-07-02T08:10,1,30.186,16.65,8.12,,4.07,0.12,1.48,0.67,0.04,1.02,18.14,0.39,6.97
2012-07-04T07:40,1,30.119,17.73,8.10,,6.36,0.14,1.73,0.68,0.04,0.68,17.59,0.38,12.94
2012-07-10T08:28,1,30.317,17.93,8.17,,3.33,0.03,1.31,2.57,0.09,1.43,14.75,0.31,2.09
2012-07-29T11:45,1,30.317,17.49,8.18,,5.98,0.01,1.39,1.60,0.11,2.91,14.84,0.28,3.83
2012-07-16T07:40,1,29.974,17.05,8.17,,2.16,0.17,1.54,1.58,0.06,1.69,14.01,0.39,2.20
2012-07-19T08:05,1,29.799,17.11,8.15,,3.73,0.25,1.36,1.78,0.08,1.22,12.82,0.29,7.42
2012-07-23T08:31,1,29.887,16.79,8.15,,4.66,0.20,0.56,1.04,0.02,0.42,15.62,0.38,3.23
2012-07-26T07:55,1,29.958,18.03,8.22,,2.21,0.10,0.55,0.70,0.00,0.40,14.96,0.34,1.25
2012-08-09T08:27,1,29.705,18.51,8.20,,3.79,0.21,0.84,0.33,0.00,0.22,17.23,0.36,1.02
2012-08-13T08:35,1,29.426,18.16,8.14,,4.40,0.31,1.37,0.98,0.01,0.33,18.41,0.49,3.96
2012-08-16T08:10,1,29.695,18.50,8.21,,5.46,0.39,1.75,1.14,0.02,0.22,19.68,0.48,10.13
2012-08-20T08:15,1,29.766,19.98,8.16,,4.30,0.18,0.72,0.82,0.01,0.06,22.04,0.33,1.20
2012-08-23T08:25,1,30.059,19.53,8.19,,4.54,0.12,0.61,0.75,0.01,0.07,33.52,0.32,2.40
2012-08-28T08:20,1,29.310,17.89,8.17,,6.71,0.35,1.78,1.06,0.02,0.26,20.48,0.30,5.81
2012-08-30T08:10,1,29.425,18.17,8.18,,5.13,0.26,1.38,0.85,0.01,0.14,22.13,0.39,1.71
2012-09-03T08:25,1,29.575,17.61,8.17,,5.72,0.27,1.70,1.23,0.02,0.28,21.93,0.33,0.00
2012-09-06T08:32,1,29.733,17.06,8.18,,5.92,0.35,1.35,0.73,0.01,0.32,27.03,0.37,4.42
2012-09-10T09:00,1,29.760,17.08,8.18,,5.88,0.27,0.72,0.31,0.01,0.21,23.40,0.71,3.74
2012-09-12T08:20,1,29.710,16.68,8.06,,5.66,0.32,0.89,0.68,0.02,0.33,22.34,0.35,3.82
2012-09-17T08:00,1,29.741,15.67,8.18,,8.74,0.45,1.38,1.33,0.10,0.60,-4.05,-0.45,12.26
2012-09-24T08:32,1,29.150,13.12,8.20,,5.34,0.53,2.46,1.96,0.17,2.20,25.19,0.26,4.53
2012-09-26T08:10,1,29.172,12.85,8.16,,8.51,0.43,2.38,2.02,0.15,2.04,23.76,0.24,9.01
2012-10-08T08:45,1,28.309,11.72,8.13,,3.64,0.78,7.37,5.74,0.45,8.55,27.30,0.17,5.89
2012-10-11T08:45,1,27.541,10.40,8.11,,4.69,0.78,8.58,5.82,0.54,10.67,28.73,0.15,7.26
